RUN	computerdatabase.ProveOwner	proveowner	1588030126469	9 per sec	3.3.1
REQUEST	674		Prove Owner	1588030202473	1588030202535	OK	 
USER	Prove Ownership	674	END	1588030202473	1588030202535
USER	Prove Ownership	675	START	1588030202583	1588030202583
REQUEST	675		Prove Owner	1588030202583	1588030202641	OK	 
USER	Prove Ownership	675	END	1588030202583	1588030202641
USER	Prove Ownership	676	START	1588030202705	1588030202705
REQUEST	676		Prove Owner	1588030202705	1588030202770	OK	 
USER	Prove Ownership	676	END	1588030202705	1588030202771
USER	Prove Ownership	677	START	1588030202814	1588030202814
REQUEST	677		Prove Owner	1588030202814	1588030202896	OK	 
USER	Prove Ownership	677	END	1588030202814	1588030202896
USER	Prove Ownership	678	START	1588030202923	1588030202923
REQUEST	678		Prove Owner	1588030202924	1588030203017	OK	 
USER	Prove Ownership	678	END	1588030202923	1588030203017
USER	Prove Ownership	679	START	1588030203033	1588030203033
REQUEST	679		Prove Owner	1588030203033	1588030203093	OK	 
USER	Prove Ownership	679	END	1588030203033	1588030203094
USER	Prove Ownership	680	START	1588030203143	1588030203143
REQUEST	680		Prove Owner	1588030203143	1588030203211	OK	 
USER	Prove Ownership	680	END	1588030203143	1588030203212
USER	Prove Ownership	681	START	1588030203253	1588030203253
REQUEST	681		Prove Owner	1588030203254	1588030203315	OK	 
USER	Prove Ownership	681	END	1588030203253	1588030203316
USER	Prove Ownership	682	START	1588030203363	1588030203363
REQUEST	682		Prove Owner	1588030203363	1588030203430	OK	 
USER	Prove Ownership	682	END	1588030203363	1588030203430
USER	Prove Ownership	683	START	1588030203473	1588030203473
REQUEST	683		Prove Owner	1588030203473	1588030203562	OK	 
USER	Prove Ownership	683	END	1588030203473	1588030203563
USER	Prove Ownership	684	START	1588030203586	1588030203586
REQUEST	684		Prove Owner	1588030203586	1588030203658	OK	 
USER	Prove Ownership	684	END	1588030203586	1588030203658
USER	Prove Ownership	685	START	1588030203705	1588030203705
REQUEST	685		Prove Owner	1588030203705	1588030203761	OK	 
USER	Prove Ownership	685	END	1588030203705	1588030203762
USER	Prove Ownership	686	START	1588030203813	1588030203813
REQUEST	686		Prove Owner	1588030203813	1588030203903	OK	 
USER	Prove Ownership	686	END	1588030203813	1588030203903
USER	Prove Ownership	687	START	1588030203925	1588030203925
REQUEST	687		Prove Owner	1588030203925	1588030203985	OK	 
USER	Prove Ownership	687	END	1588030203925	1588030203985
USER	Prove Ownership	688	START	1588030204034	1588030204034
REQUEST	688		Prove Owner	1588030204034	1588030204127	OK	 
USER	Prove Ownership	688	END	1588030204034	1588030204127
USER	Prove Ownership	689	START	1588030204144	1588030204144
REQUEST	689		Prove Owner	1588030204145	1588030204219	OK	 
USER	Prove Ownership	689	END	1588030204144	1588030204220
USER	Prove Ownership	690	START	1588030204254	1588030204254
REQUEST	690		Prove Owner	1588030204254	1588030204315	OK	 
USER	Prove Ownership	690	END	1588030204254	1588030204315
USER	Prove Ownership	691	START	1588030204364	1588030204364
REQUEST	691		Prove Owner	1588030204364	1588030204431	OK	 
USER	Prove Ownership	691	END	1588030204364	1588030204431
USER	Prove Ownership	692	START	1588030204473	1588030204473
REQUEST	692		Prove Owner	1588030204473	1588030204536	OK	 
USER	Prove Ownership	692	END	1588030204473	1588030204536
USER	Prove Ownership	693	START	1588030204583	1588030204583
REQUEST	693		Prove Owner	1588030204584	1588030204638	OK	 
USER	Prove Ownership	693	END	1588030204583	1588030204638
USER	Prove Ownership	694	START	1588030204704	1588030204704
REQUEST	694		Prove Owner	1588030204704	1588030204780	OK	 
USER	Prove Ownership	694	END	1588030204704	1588030204780
USER	Prove Ownership	695	START	1588030204815	1588030204815
REQUEST	695		Prove Owner	1588030204815	1588030204884	OK	 
USER	Prove Ownership	695	END	1588030204815	1588030204884
USER	Prove Ownership	696	START	1588030204924	1588030204924
REQUEST	696		Prove Owner	1588030204924	1588030204978	OK	 
USER	Prove Ownership	696	END	1588030204924	1588030204978
USER	Prove Ownership	697	START	1588030205033	1588030205033
REQUEST	697		Prove Owner	1588030205034	1588030205119	OK	 
USER	Prove Ownership	697	END	1588030205033	1588030205120
USER	Prove Ownership	698	START	1588030205146	1588030205146
REQUEST	698		Prove Owner	1588030205146	1588030205234	OK	 
USER	Prove Ownership	698	END	1588030205146	1588030205234
USER	Prove Ownership	699	START	1588030205254	1588030205254
REQUEST	699		Prove Owner	1588030205254	1588030205311	OK	 
USER	Prove Ownership	699	END	1588030205254	1588030205311
USER	Prove Ownership	700	START	1588030205364	1588030205364
REQUEST	700		Prove Owner	1588030205364	1588030205442	OK	 
USER	Prove Ownership	700	END	1588030205364	1588030205443
USER	Prove Ownership	701	START	1588030205473	1588030205473
REQUEST	701		Prove Owner	1588030205474	1588030205544	OK	 
USER	Prove Ownership	701	END	1588030205473	1588030205544
USER	Prove Ownership	702	START	1588030205584	1588030205584
REQUEST	702		Prove Owner	1588030205585	1588030205643	OK	 
USER	Prove Ownership	702	END	1588030205584	1588030205644
USER	Prove Ownership	703	START	1588030205703	1588030205703
REQUEST	703		Prove Owner	1588030205704	1588030205773	OK	 
USER	Prove Ownership	703	END	1588030205703	1588030205773
USER	Prove Ownership	704	START	1588030205813	1588030205813
REQUEST	704		Prove Owner	1588030205814	1588030205905	OK	 
USER	Prove Ownership	704	END	1588030205813	1588030205905
USER	Prove Ownership	705	START	1588030205925	1588030205925
REQUEST	705		Prove Owner	1588030205926	1588030205987	OK	 
USER	Prove Ownership	705	END	1588030205925	1588030205988
USER	Prove Ownership	706	START	1588030206036	1588030206036
REQUEST	706		Prove Owner	1588030206036	1588030206111	OK	 
USER	Prove Ownership	706	END	1588030206036	1588030206111
USER	Prove Ownership	707	START	1588030206143	1588030206143
REQUEST	707		Prove Owner	1588030206143	1588030206221	OK	 
USER	Prove Ownership	707	END	1588030206143	1588030206222
USER	Prove Ownership	708	START	1588030206255	1588030206255
REQUEST	708		Prove Owner	1588030206255	1588030206307	OK	 
USER	Prove Ownership	708	END	1588030206255	1588030206308
USER	Prove Ownership	709	START	1588030206365	1588030206365
REQUEST	709		Prove Owner	1588030206365	1588030206445	OK	 
USER	Prove Ownership	709	END	1588030206365	1588030206445
USER	Prove Ownership	710	START	1588030206473	1588030206473
REQUEST	710		Prove Owner	1588030206473	1588030206558	OK	 
USER	Prove Ownership	710	END	1588030206473	1588030206558
USER	Prove Ownership	711	START	1588030206584	1588030206584
REQUEST	711		Prove Owner	1588030206584	1588030206640	OK	 
USER	Prove Ownership	711	END	1588030206584	1588030206641
USER	Prove Ownership	712	START	1588030206705	1588030206705
REQUEST	712		Prove Owner	1588030206705	1588030206766	OK	 
USER	Prove Ownership	712	END	1588030206705	1588030206767
USER	Prove Ownership	713	START	1588030206814	1588030206814
REQUEST	713		Prove Owner	1588030206815	1588030206897	OK	 
USER	Prove Ownership	713	END	1588030206814	1588030206898
USER	Prove Ownership	714	START	1588030206923	1588030206923
REQUEST	714		Prove Owner	1588030206924	1588030207000	OK	 
USER	Prove Ownership	714	END	1588030206923	1588030207001
USER	Prove Ownership	715	START	1588030207034	1588030207034
REQUEST	715		Prove Owner	1588030207035	1588030207125	OK	 
USER	Prove Ownership	715	END	1588030207034	1588030207125
USER	Prove Ownership	716	START	1588030207144	1588030207144
REQUEST	716		Prove Owner	1588030207144	1588030207216	OK	 
USER	Prove Ownership	716	END	1588030207144	1588030207216
USER	Prove Ownership	717	START	1588030207255	1588030207255
REQUEST	717		Prove Owner	1588030207256	1588030207316	OK	 
USER	Prove Ownership	717	END	1588030207255	1588030207316
USER	Prove Ownership	718	START	1588030207364	1588030207364
REQUEST	718		Prove Owner	1588030207364	1588030207434	OK	 
USER	Prove Ownership	718	END	1588030207364	1588030207434
USER	Prove Ownership	719	START	1588030207473	1588030207473
USER	Prove Ownership	720	START	1588030207583	1588030207583
REQUEST	719		Prove Owner	1588030207474	1588030207602	OK	 
USER	Prove Ownership	719	END	1588030207473	1588030207602
REQUEST	720		Prove Owner	1588030207584	1588030207676	OK	 
USER	Prove Ownership	720	END	1588030207583	1588030207676
USER	Prove Ownership	721	START	1588030207703	1588030207703
REQUEST	721		Prove Owner	1588030207704	1588030207779	OK	 
USER	Prove Ownership	721	END	1588030207703	1588030207779
USER	Prove Ownership	722	START	1588030207814	1588030207814
REQUEST	722		Prove Owner	1588030207814	1588030207903	OK	 
USER	Prove Ownership	722	END	1588030207814	1588030207904
USER	Prove Ownership	723	START	1588030207924	1588030207924
USER	Prove Ownership	724	START	1588030208034	1588030208034
REQUEST	723		Prove Owner	1588030207925	1588030208100	OK	 
USER	Prove Ownership	723	END	1588030207924	1588030208101
USER	Prove Ownership	725	START	1588030208144	1588030208144
REQUEST	724		Prove Owner	1588030208034	1588030208150	OK	 
USER	Prove Ownership	724	END	1588030208034	1588030208150
REQUEST	725		Prove Owner	1588030208144	1588030208212	OK	 
USER	Prove Ownership	725	END	1588030208144	1588030208212
USER	Prove Ownership	726	START	1588030208254	1588030208254
REQUEST	726		Prove Owner	1588030208255	1588030208323	OK	 
USER	Prove Ownership	726	END	1588030208254	1588030208323
USER	Prove Ownership	727	START	1588030208363	1588030208363
REQUEST	727		Prove Owner	1588030208364	1588030208427	OK	 
USER	Prove Ownership	727	END	1588030208363	1588030208428
USER	Prove Ownership	728	START	1588030208474	1588030208474
REQUEST	728		Prove Owner	1588030208475	1588030208554	OK	 
USER	Prove Ownership	728	END	1588030208474	1588030208555
USER	Prove Ownership	729	START	1588030208584	1588030208584
REQUEST	729		Prove Owner	1588030208584	1588030208648	OK	 
USER	Prove Ownership	729	END	1588030208584	1588030208649
USER	Prove Ownership	730	START	1588030208703	1588030208703
REQUEST	730		Prove Owner	1588030208703	1588030208781	OK	 
USER	Prove Ownership	730	END	1588030208703	1588030208782
USER	Prove Ownership	731	START	1588030208814	1588030208814
USER	Prove Ownership	732	START	1588030208925	1588030208925
USER	Prove Ownership	733	START	1588030209033	1588030209033
REQUEST	731		Prove Owner	1588030208814	1588030209078	OK	 
USER	Prove Ownership	731	END	1588030208814	1588030209079
USER	Prove Ownership	734	START	1588030209143	1588030209143
USER	Prove Ownership	735	START	1588030209253	1588030209253
REQUEST	732		Prove Owner	1588030208925	1588030209346	OK	 
USER	Prove Ownership	732	END	1588030208925	1588030209347
USER	Prove Ownership	736	START	1588030209364	1588030209364
REQUEST	733		Prove Owner	1588030209034	1588030209378	OK	 
USER	Prove Ownership	733	END	1588030209033	1588030209379
USER	Prove Ownership	737	START	1588030209473	1588030209473
USER	Prove Ownership	738	START	1588030209584	1588030209584
REQUEST	735		Prove Owner	1588030209253	1588030209636	OK	 
USER	Prove Ownership	735	END	1588030209253	1588030209637
USER	Prove Ownership	739	START	1588030209703	1588030209703
REQUEST	734		Prove Owner	1588030209144	1588030209737	OK	 
USER	Prove Ownership	734	END	1588030209143	1588030209738
USER	Prove Ownership	740	START	1588030209813	1588030209813
REQUEST	736		Prove Owner	1588030209364	1588030209871	OK	 
USER	Prove Ownership	736	END	1588030209364	1588030209871
USER	Prove Ownership	741	START	1588030209923	1588030209923
REQUEST	737		Prove Owner	1588030209474	1588030209942	OK	 
USER	Prove Ownership	737	END	1588030209473	1588030209942
USER	Prove Ownership	742	START	1588030210034	1588030210034
REQUEST	738		Prove Owner	1588030209584	1588030210105	OK	 
USER	Prove Ownership	738	END	1588030209584	1588030210106
USER	Prove Ownership	743	START	1588030210144	1588030210144
REQUEST	739		Prove Owner	1588030209704	1588030210190	OK	 
USER	Prove Ownership	739	END	1588030209703	1588030210191
USER	Prove Ownership	744	START	1588030210254	1588030210254
USER	Prove Ownership	745	START	1588030210364	1588030210364
USER	Prove Ownership	746	START	1588030210474	1588030210474
REQUEST	740		Prove Owner	1588030209814	1588030210490	OK	 
USER	Prove Ownership	740	END	1588030209813	1588030210490
REQUEST	741		Prove Owner	1588030209924	1588030210507	OK	 
USER	Prove Ownership	741	END	1588030209923	1588030210507
USER	Prove Ownership	747	START	1588030210584	1588030210584
REQUEST	743		Prove Owner	1588030210144	1588030210644	OK	 
USER	Prove Ownership	743	END	1588030210144	1588030210644
REQUEST	742		Prove Owner	1588030210035	1588030210675	OK	 
USER	Prove Ownership	742	END	1588030210034	1588030210676
USER	Prove Ownership	748	START	1588030210703	1588030210703
REQUEST	744		Prove Owner	1588030210254	1588030210749	OK	 
USER	Prove Ownership	744	END	1588030210254	1588030210750
REQUEST	745		Prove Owner	1588030210364	1588030210799	OK	 
USER	Prove Ownership	745	END	1588030210364	1588030210800
USER	Prove Ownership	749	START	1588030210813	1588030210813
REQUEST	746		Prove Owner	1588030210474	1588030210886	OK	 
USER	Prove Ownership	746	END	1588030210474	1588030210886
REQUEST	747		Prove Owner	1588030210584	1588030210901	OK	 
USER	Prove Ownership	747	END	1588030210584	1588030210902
USER	Prove Ownership	750	START	1588030210923	1588030210923
USER	Prove Ownership	751	START	1588030211033	1588030211033
REQUEST	749		Prove Owner	1588030210813	1588030211066	OK	 
USER	Prove Ownership	749	END	1588030210813	1588030211067
REQUEST	748		Prove Owner	1588030210703	1588030211088	OK	 
USER	Prove Ownership	748	END	1588030210703	1588030211088
USER	Prove Ownership	752	START	1588030211143	1588030211143
REQUEST	750		Prove Owner	1588030210923	1588030211248	OK	 
USER	Prove Ownership	750	END	1588030210923	1588030211248
USER	Prove Ownership	753	START	1588030211254	1588030211254
REQUEST	751		Prove Owner	1588030211034	1588030211314	OK	 
USER	Prove Ownership	751	END	1588030211033	1588030211314
USER	Prove Ownership	754	START	1588030211363	1588030211363
REQUEST	753		Prove Owner	1588030211254	1588030211402	OK	 
USER	Prove Ownership	753	END	1588030211254	1588030211403
REQUEST	752		Prove Owner	1588030211143	1588030211430	OK	 
USER	Prove Ownership	752	END	1588030211143	1588030211430
REQUEST	754		Prove Owner	1588030211363	1588030211467	OK	 
USER	Prove Ownership	754	END	1588030211363	1588030211468
USER	Prove Ownership	755	START	1588030211474	1588030211474
REQUEST	755		Prove Owner	1588030211474	1588030211526	OK	 
USER	Prove Ownership	755	END	1588030211474	1588030211527
USER	Prove Ownership	756	START	1588030211583	1588030211583
REQUEST	756		Prove Owner	1588030211584	1588030211642	OK	 
USER	Prove Ownership	756	END	1588030211583	1588030211643
USER	Prove Ownership	757	START	1588030211703	1588030211703
REQUEST	757		Prove Owner	1588030211704	1588030211762	OK	 
USER	Prove Ownership	757	END	1588030211703	1588030211763
USER	Prove Ownership	758	START	1588030211814	1588030211814
REQUEST	758		Prove Owner	1588030211815	1588030211895	OK	 
USER	Prove Ownership	758	END	1588030211814	1588030211896
USER	Prove Ownership	759	START	1588030211924	1588030211924
REQUEST	759		Prove Owner	1588030211924	1588030212017	OK	 
USER	Prove Ownership	759	END	1588030211924	1588030212017
USER	Prove Ownership	760	START	1588030212033	1588030212033
REQUEST	760		Prove Owner	1588030212034	1588030212106	OK	 
USER	Prove Ownership	760	END	1588030212033	1588030212106
USER	Prove Ownership	761	START	1588030212144	1588030212144
REQUEST	761		Prove Owner	1588030212144	1588030212215	OK	 
USER	Prove Ownership	761	END	1588030212144	1588030212215
USER	Prove Ownership	762	START	1588030212254	1588030212254
REQUEST	762		Prove Owner	1588030212254	1588030212313	OK	 
USER	Prove Ownership	762	END	1588030212254	1588030212313
USER	Prove Ownership	763	START	1588030212363	1588030212363
REQUEST	763		Prove Owner	1588030212363	1588030212446	OK	 
USER	Prove Ownership	763	END	1588030212363	1588030212446
USER	Prove Ownership	764	START	1588030212474	1588030212474
REQUEST	764		Prove Owner	1588030212474	1588030212537	OK	 
USER	Prove Ownership	764	END	1588030212474	1588030212537
USER	Prove Ownership	765	START	1588030212583	1588030212583
REQUEST	765		Prove Owner	1588030212584	1588030212661	OK	 
USER	Prove Ownership	765	END	1588030212583	1588030212661
USER	Prove Ownership	766	START	1588030212704	1588030212704
REQUEST	766		Prove Owner	1588030212704	1588030212810	OK	 
USER	Prove Ownership	766	END	1588030212704	1588030212811
USER	Prove Ownership	767	START	1588030212814	1588030212814
REQUEST	767		Prove Owner	1588030212814	1588030212891	OK	 
USER	Prove Ownership	767	END	1588030212814	1588030212892
USER	Prove Ownership	768	START	1588030212923	1588030212923
USER	Prove Ownership	769	START	1588030213033	1588030213033
REQUEST	768		Prove Owner	1588030212924	1588030213105	OK	 
USER	Prove Ownership	768	END	1588030212923	1588030213105
USER	Prove Ownership	770	START	1588030213143	1588030213143
REQUEST	769		Prove Owner	1588030213033	1588030213157	OK	 
USER	Prove Ownership	769	END	1588030213033	1588030213158
REQUEST	770		Prove Owner	1588030213144	1588030213218	OK	 
