RUN	computerdatabase.ProveOwner	proveowner	1604951016620	10 prove	3.3.1
USER	Prove Ownership	11428	END	1604952160850	1604952160931
USER	Prove Ownership	11429	START	1604952160951	1604952160951
REQUEST	11429		Prove Owner	1604952160951	1604952161024	OK	 
USER	Prove Ownership	11429	END	1604952160951	1604952161025
USER	Prove Ownership	11430	START	1604952161050	1604952161050
USER	Prove Ownership	11431	START	1604952161150	1604952161150
REQUEST	11430		Prove Owner	1604952161050	1604952161160	OK	 
USER	Prove Ownership	11430	END	1604952161050	1604952161160
USER	Prove Ownership	11432	START	1604952161250	1604952161250
REQUEST	11431		Prove Owner	1604952161150	1604952161264	OK	 
USER	Prove Ownership	11431	END	1604952161150	1604952161264
USER	Prove Ownership	11433	START	1604952161352	1604952161352
REQUEST	11432		Prove Owner	1604952161250	1604952161367	OK	 
USER	Prove Ownership	11432	END	1604952161250	1604952161368
REQUEST	11433		Prove Owner	1604952161352	1604952161434	OK	 
USER	Prove Ownership	11433	END	1604952161352	1604952161434
USER	Prove Ownership	11434	START	1604952161450	1604952161450
REQUEST	11434		Prove Owner	1604952161450	1604952161518	OK	 
USER	Prove Ownership	11434	END	1604952161450	1604952161518
USER	Prove Ownership	11435	START	1604952161552	1604952161552
USER	Prove Ownership	11436	START	1604952161650	1604952161650
REQUEST	11435		Prove Owner	1604952161553	1604952161732	OK	 
USER	Prove Ownership	11435	END	1604952161552	1604952161732
USER	Prove Ownership	11437	START	1604952161751	1604952161751
REQUEST	11436		Prove Owner	1604952161650	1604952161798	OK	 
USER	Prove Ownership	11436	END	1604952161650	1604952161798
USER	Prove Ownership	11438	START	1604952161852	1604952161852
REQUEST	11437		Prove Owner	1604952161751	1604952161855	OK	 
USER	Prove Ownership	11437	END	1604952161751	1604952161855
REQUEST	11438		Prove Owner	1604952161852	1604952161942	OK	 
USER	Prove Ownership	11438	END	1604952161852	1604952161942
USER	Prove Ownership	11439	START	1604952161950	1604952161950
REQUEST	11439		Prove Owner	1604952161950	1604952162018	OK	 
USER	Prove Ownership	11439	END	1604952161950	1604952162018
USER	Prove Ownership	11440	START	1604952162050	1604952162050
USER	Prove Ownership	11441	START	1604952162151	1604952162151
REQUEST	11440		Prove Owner	1604952162050	1604952162164	OK	 
USER	Prove Ownership	11440	END	1604952162050	1604952162164
REQUEST	11441		Prove Owner	1604952162151	1604952162234	OK	 
USER	Prove Ownership	11441	END	1604952162151	1604952162234
USER	Prove Ownership	11442	START	1604952162251	1604952162251
USER	Prove Ownership	11443	START	1604952162350	1604952162350
REQUEST	11442		Prove Owner	1604952162251	1604952162352	OK	 
USER	Prove Ownership	11442	END	1604952162251	1604952162352
REQUEST	11443		Prove Owner	1604952162351	1604952162415	OK	 
USER	Prove Ownership	11443	END	1604952162350	1604952162415
USER	Prove Ownership	11444	START	1604952162451	1604952162451
REQUEST	11444		Prove Owner	1604952162451	1604952162531	OK	 
USER	Prove Ownership	11444	END	1604952162451	1604952162531
USER	Prove Ownership	11445	START	1604952162550	1604952162550
USER	Prove Ownership	11446	START	1604952162649	1604952162649
REQUEST	11445		Prove Owner	1604952162550	1604952162692	OK	 
USER	Prove Ownership	11445	END	1604952162550	1604952162693
REQUEST	11446		Prove Owner	1604952162649	1604952162743	OK	 
USER	Prove Ownership	11446	END	1604952162649	1604952162743
USER	Prove Ownership	11447	START	1604952162750	1604952162750
REQUEST	11447		Prove Owner	1604952162750	1604952162833	OK	 
USER	Prove Ownership	11447	END	1604952162750	1604952162833
USER	Prove Ownership	11448	START	1604952162851	1604952162851
REQUEST	11448		Prove Owner	1604952162852	1604952162919	OK	 
USER	Prove Ownership	11448	END	1604952162851	1604952162919
USER	Prove Ownership	11449	START	1604952162951	1604952162951
REQUEST	11449		Prove Owner	1604952162951	1604952163019	OK	 
USER	Prove Ownership	11449	END	1604952162951	1604952163019
USER	Prove Ownership	11450	START	1604952163050	1604952163050
USER	Prove Ownership	11451	START	1604952163149	1604952163149
REQUEST	11450		Prove Owner	1604952163050	1604952163149	OK	 
USER	Prove Ownership	11450	END	1604952163050	1604952163150
REQUEST	11451		Prove Owner	1604952163149	1604952163219	OK	 
USER	Prove Ownership	11451	END	1604952163149	1604952163219
USER	Prove Ownership	11452	START	1604952163254	1604952163254
USER	Prove Ownership	11453	START	1604952163351	1604952163351
REQUEST	11452		Prove Owner	1604952163254	1604952163370	OK	 
USER	Prove Ownership	11452	END	1604952163254	1604952163370
USER	Prove Ownership	11454	START	1604952163450	1604952163450
REQUEST	11453		Prove Owner	1604952163351	1604952163521	OK	 
USER	Prove Ownership	11453	END	1604952163351	1604952163521
REQUEST	11454		Prove Owner	1604952163451	1604952163540	OK	 
USER	Prove Ownership	11454	END	1604952163450	1604952163540
USER	Prove Ownership	11455	START	1604952163550	1604952163550
REQUEST	11455		Prove Owner	1604952163550	1604952163645	OK	 
USER	Prove Ownership	11455	END	1604952163550	1604952163645
USER	Prove Ownership	11456	START	1604952163650	1604952163650
REQUEST	11456		Prove Owner	1604952163650	1604952163703	OK	 
USER	Prove Ownership	11456	END	1604952163650	1604952163704
USER	Prove Ownership	11457	START	1604952163753	1604952163753
REQUEST	11457		Prove Owner	1604952163754	1604952163819	OK	 
USER	Prove Ownership	11457	END	1604952163753	1604952163819
USER	Prove Ownership	11458	START	1604952163854	1604952163854
REQUEST	11458		Prove Owner	1604952163854	1604952163908	OK	 
USER	Prove Ownership	11458	END	1604952163854	1604952163909
USER	Prove Ownership	11459	START	1604952163949	1604952163949
REQUEST	11459		Prove Owner	1604952163949	1604952164009	OK	 
USER	Prove Ownership	11459	END	1604952163949	1604952164010
USER	Prove Ownership	11460	START	1604952164050	1604952164050
USER	Prove Ownership	11461	START	1604952164149	1604952164149
REQUEST	11460		Prove Owner	1604952164050	1604952164157	OK	 
USER	Prove Ownership	11460	END	1604952164050	1604952164157
REQUEST	11461		Prove Owner	1604952164150	1604952164237	OK	 
USER	Prove Ownership	11461	END	1604952164149	1604952164237
USER	Prove Ownership	11462	START	1604952164253	1604952164253
USER	Prove Ownership	11463	START	1604952164349	1604952164349
REQUEST	11462		Prove Owner	1604952164254	1604952164356	OK	 
USER	Prove Ownership	11462	END	1604952164253	1604952164357
REQUEST	11463		Prove Owner	1604952164349	1604952164434	OK	 
USER	Prove Ownership	11463	END	1604952164349	1604952164434
USER	Prove Ownership	11464	START	1604952164451	1604952164451
USER	Prove Ownership	11465	START	1604952164550	1604952164550
REQUEST	11464		Prove Owner	1604952164451	1604952164564	OK	 
USER	Prove Ownership	11464	END	1604952164451	1604952164564
USER	Prove Ownership	11466	START	1604952164650	1604952164650
REQUEST	11465		Prove Owner	1604952164550	1604952164682	OK	 
USER	Prove Ownership	11465	END	1604952164550	1604952164682
REQUEST	11466		Prove Owner	1604952164650	1604952164729	OK	 
USER	Prove Ownership	11466	END	1604952164650	1604952164729
USER	Prove Ownership	11467	START	1604952164751	1604952164751
REQUEST	11467		Prove Owner	1604952164751	1604952164820	OK	 
USER	Prove Ownership	11467	END	1604952164751	1604952164820
USER	Prove Ownership	11468	START	1604952164851	1604952164851
REQUEST	11468		Prove Owner	1604952164852	1604952164914	OK	 
USER	Prove Ownership	11468	END	1604952164851	1604952164914
USER	Prove Ownership	11469	START	1604952164952	1604952164952
REQUEST	11469		Prove Owner	1604952164952	1604952165008	OK	 
USER	Prove Ownership	11469	END	1604952164952	1604952165008
USER	Prove Ownership	11470	START	1604952165052	1604952165052
REQUEST	11470		Prove Owner	1604952165052	1604952165132	OK	 
USER	Prove Ownership	11470	END	1604952165052	1604952165132
USER	Prove Ownership	11471	START	1604952165149	1604952165149
REQUEST	11471		Prove Owner	1604952165150	1604952165218	OK	 
USER	Prove Ownership	11471	END	1604952165149	1604952165218
USER	Prove Ownership	11472	START	1604952165251	1604952165251
REQUEST	11472		Prove Owner	1604952165251	1604952165337	OK	 
USER	Prove Ownership	11472	END	1604952165251	1604952165337
USER	Prove Ownership	11473	START	1604952165349	1604952165349
REQUEST	11473		Prove Owner	1604952165349	1604952165419	OK	 
USER	Prove Ownership	11473	END	1604952165349	1604952165420
USER	Prove Ownership	11474	START	1604952165452	1604952165452
REQUEST	11474		Prove Owner	1604952165452	1604952165513	OK	 
USER	Prove Ownership	11474	END	1604952165452	1604952165513
USER	Prove Ownership	11475	START	1604952165550	1604952165550
USER	Prove Ownership	11476	START	1604952165650	1604952165650
REQUEST	11475		Prove Owner	1604952165551	1604952165659	OK	 
USER	Prove Ownership	11475	END	1604952165550	1604952165659
USER	Prove Ownership	11477	START	1604952165749	1604952165749
REQUEST	11476		Prove Owner	1604952165650	1604952165782	OK	 
USER	Prove Ownership	11476	END	1604952165650	1604952165782
USER	Prove Ownership	11478	START	1604952165849	1604952165849
USER	Prove Ownership	11479	START	1604952165950	1604952165950
REQUEST	11477		Prove Owner	1604952165750	1604952165964	OK	 
USER	Prove Ownership	11477	END	1604952165749	1604952165965
USER	Prove Ownership	11480	START	1604952166052	1604952166052
USER	Prove Ownership	11481	START	1604952166151	1604952166151
REQUEST	11479		Prove Owner	1604952165950	1604952166178	OK	 
USER	Prove Ownership	11479	END	1604952165950	1604952166178
USER	Prove Ownership	11482	START	1604952166249	1604952166249
USER	Prove Ownership	11483	START	1604952166351	1604952166351
REQUEST	11478		Prove Owner	1604952165850	1604952166357	OK	 
USER	Prove Ownership	11478	END	1604952165849	1604952166357
USER	Prove Ownership	11484	START	1604952166450	1604952166450
REQUEST	11480		Prove Owner	1604952166053	1604952166498	OK	 
USER	Prove Ownership	11480	END	1604952166052	1604952166498
USER	Prove Ownership	11485	START	1604952166549	1604952166549
USER	Prove Ownership	11486	START	1604952166652	1604952166652
REQUEST	11481		Prove Owner	1604952166151	1604952166718	OK	 
USER	Prove Ownership	11481	END	1604952166151	1604952166718
USER	Prove Ownership	11487	START	1604952166751	1604952166751
REQUEST	11482		Prove Owner	1604952166250	1604952166802	OK	 
USER	Prove Ownership	11482	END	1604952166249	1604952166802
USER	Prove Ownership	11488	START	1604952166851	1604952166851
REQUEST	11483		Prove Owner	1604952166351	1604952166892	OK	 
USER	Prove Ownership	11483	END	1604952166351	1604952166892
USER	Prove Ownership	11489	START	1604952166950	1604952166950
USER	Prove Ownership	11490	START	1604952167051	1604952167051
REQUEST	11485		Prove Owner	1604952166549	1604952167121	OK	 
USER	Prove Ownership	11485	END	1604952166549	1604952167121
USER	Prove Ownership	11491	START	1604952167151	1604952167151
REQUEST	11484		Prove Owner	1604952166450	1604952167169	OK	 
USER	Prove Ownership	11484	END	1604952166450	1604952167169
USER	Prove Ownership	11492	START	1604952167240	1604952167240
REQUEST	11486		Prove Owner	1604952166653	1604952167281	OK	 
USER	Prove Ownership	11486	END	1604952166652	1604952167281
USER	Prove Ownership	11493	START	1604952167340	1604952167340
REQUEST	11487		Prove Owner	1604952166751	1604952167360	OK	 
USER	Prove Ownership	11487	END	1604952166751	1604952167360
USER	Prove Ownership	11494	START	1604952167440	1604952167440
REQUEST	11489		Prove Owner	1604952166950	1604952167463	OK	 
USER	Prove Ownership	11489	END	1604952166950	1604952167463
REQUEST	11488		Prove Owner	1604952166851	1604952167483	OK	 
USER	Prove Ownership	11488	END	1604952166851	1604952167483
REQUEST	11490		Prove Owner	1604952167051	1604952167513	OK	 
USER	Prove Ownership	11490	END	1604952167051	1604952167513
USER	Prove Ownership	11495	START	1604952167542	1604952167542
USER	Prove Ownership	11496	START	1604952167641	1604952167641
REQUEST	11492		Prove Owner	1604952167241	1604952167660	OK	 
USER	Prove Ownership	11492	END	1604952167240	1604952167661
REQUEST	11493		Prove Owner	1604952167340	1604952167696	OK	 
USER	Prove Ownership	11493	END	1604952167340	1604952167696
REQUEST	11491		Prove Owner	1604952167152	1604952167718	OK	 
USER	Prove Ownership	11491	END	1604952167151	1604952167718
USER	Prove Ownership	11497	START	1604952167739	1604952167739
REQUEST	11494		Prove Owner	1604952167440	1604952167809	OK	 
USER	Prove Ownership	11494	END	1604952167440	1604952167809
USER	Prove Ownership	11498	START	1604952167840	1604952167840
REQUEST	11495		Prove Owner	1604952167542	1604952167867	OK	 
USER	Prove Ownership	11495	END	1604952167542	1604952167867
REQUEST	11496		Prove Owner	1604952167642	1604952167908	OK	 
USER	Prove Ownership	11496	END	1604952167641	1604952167908
USER	Prove Ownership	11499	START	1604952167940	1604952167940
REQUEST	11497		Prove Owner	1604952167740	1604952167975	OK	 
USER	Prove Ownership	11497	END	1604952167739	1604952167975
REQUEST	11498		Prove Owner	1604952167840	1604952167990	OK	 
USER	Prove Ownership	11498	END	1604952167840	1604952167990
REQUEST	11499		Prove Owner	1604952167940	1604952168033	OK	 
USER	Prove Ownership	11499	END	1604952167940	1604952168034
USER	Prove Ownership	11500	START	1604952168039	1604952168039
REQUEST	11500		Prove Owner	1604952168039	1604952168137	OK	 
USER	Prove Ownership	11500	END	1604952168039	1604952168137
USER	Prove Ownership	11501	START	1604952168140	1604952168140
REQUEST	11501		Prove Owner	1604952168141	1604952168210	OK	 
USER	Prove Ownership	11501	END	1604952168140	1604952168210
USER	Prove Ownership	11502	START	1604952168250	1604952168250
USER	Prove Ownership	11503	START	1604952168351	1604952168351
REQUEST	11502		Prove Owner	1604952168251	1604952168367	OK	 
USER	Prove Ownership	11502	END	1604952168250	1604952168367
USER	Prove Ownership	11504	START	1604952168450	1604952168450
USER	Prove Ownership	11505	START	1604952168550	1604952168550
REQUEST	11503		Prove Owner	1604952168351	1604952168615	OK	 
USER	Prove Ownership	11503	END	1604952168351	1604952168615
USER	Prove Ownership	11506	START	1604952168649	1604952168649
REQUEST	11504		Prove Owner	1604952168451	1604952168651	OK	 
USER	Prove Ownership	11504	END	1604952168450	1604952168651
REQUEST	11505		Prove Owner	1604952168550	1604952168678	OK	 
USER	Prove Ownership	11505	END	1604952168550	1604952168679
REQUEST	11506		Prove Owner	1604952168650	1604952168721	OK	 
USER	Prove Ownership	11506	END	1604952168649	1604952168721
USER	Prove Ownership	11507	START	1604952168751	1604952168751
REQUEST	11507		Prove Owner	1604952168751	1604952168815	OK	 
USER	Prove Ownership	11507	END	1604952168751	1604952168815
USER	Prove Ownership	11508	START	1604952168851	1604952168851
REQUEST	11508		Prove Owner	1604952168851	1604952168926	OK	 
USER	Prove Ownership	11508	END	1604952168851	1604952168926
USER	Prove Ownership	11509	START	1604952168951	1604952168951
REQUEST	11509		Prove Owner	1604952168952	1604952169017	OK	 
USER	Prove Ownership	11509	END	1604952168951	1604952169018
USER	Prove Ownership	11510	START	1604952169053	1604952169053
REQUEST	11510		Prove Owner	1604952169053	1604952169149	OK	 
USER	Prove Ownership	11510	END	1604952169053	1604952169149
USER	Prove Ownership	11511	START	1604952169150	1604952169150
REQUEST	11511		Prove Owner	1604952169150	1604952169220	OK	 
USER	Prove Ownership	11511	END	1604952169150	1604952169220
USER	Prove Ownership	11512	START	1604952169250	1604952169250
REQUEST	11512		Prove Owner	1604952169250	1604952169349	OK	 
USER	Prove Ownership	11512	END	1604952169250	1604952169349
USER	Prove Ownership	11513	START	1604952169350	1604952169350
REQUEST	11513		Prove Owner	1604952169350	1604952169437	OK	 
USER	Prove Ownership	11513	END	1604952169350	1604952169437
USER	Prove Ownership	11514	START	1604952169450	1604952169450
USER	Prove Ownership	11515	START	1604952169551	1604952169551
USER	Prove Ownership	11516	START	1604952169649	1604952169649
USER	Prove Ownership	11517	START	1604952169752	1604952169752
REQUEST	11514		Prove Owner	1604952169450	1604952169769	OK	 
USER	Prove Ownership	11514	END	1604952169450	1604952169770
REQUEST	11515		Prove Owner	1604952169551	1604952169802	OK	 
USER	Prove Ownership	11515	END	1604952169551	1604952169802
REQUEST	11516		Prove Owner	1604952169649	1604952169818	OK	 
USER	Prove Ownership	11516	END	1604952169649	1604952169818
USER	Prove Ownership	11518	START	1604952169851	1604952169851
REQUEST	11517		Prove Owner	1604952169752	1604952169880	OK	 
USER	Prove Ownership	11517	END	1604952169752	1604952169880
REQUEST	11518		Prove Owner	1604952169851	1604952169924	OK	 
USER	Prove Ownership	11518	END	1604952169851	1604952169924
USER	Prove Ownership	11519	START	1604952169952	1604952169952
REQUEST	11519		Prove Owner	1604952169953	1604952170024	OK	 
USER	Prove Ownership	11519	END	1604952169952	1604952170024
USER	Prove Ownership	11520	START	1604952170050	1604952170050
REQUEST	11520		Prove Owner	1604952170050	1604952170147	OK	 
USER	Prove Ownership	11520	END	1604952170050	1604952170147
USER	Prove Ownership	11521	START	1604952170150	1604952170150
REQUEST	11521		Prove Owner	1604952170150	1604952170207	OK	 
USER	Prove Ownership	11521	END	1604952170150	1604952170207
